date,platform,order_id,sku,product,qty,price,discount,marketplace_fee,packing_cost,ad_cost_allocated,hpp,gross_revenue,net_revenue,net_profit,net_margin,order_status
2026-06-06,TikTok Shop,ORD-2749,OCN-30,Ocean Blue 30ml,1,79000,8958,6866,2000,5776,25500,79000,63176,29900,0.37848101265822787,completed
2026-06-06,Shopee,ORD-2750,RGE-35,Rouge 540 35ml,2,99000,9934,11748,3000,18842,32000,198000,176318,90476,0.45694949494949494,completed
2026-06-06,Shopee,ORD-2751,VNL-30,Vanilla Sweet 30ml,1,75000,3512,6380,1200,8466,24500,75000,65108,30942,0.41256,shipped
2026-06-06,Shopee,ORD-2752,SAV-50,Sauvage Night 50ml,1,129000,7296,12182,1500,14664,42000,129000,109522,51358,0.39812403100775196,completed
2026-06-06,Tokopedia,ORD-2753,VNL-30,Vanilla Sweet 30ml,2,75000,15820,11644,3000,17443,24500,150000,122536,53093,0.35395333333333334,completed
2026-06-06,Shopee,ORD-2754,MSK-30,Musk White 30ml,2,85000,8114,16109,3000,13952,28000,170000,145777,72825,0.4283823529411765,completed
2026-06-06,Shopee,ORD-2755,OCN-50,Ocean Blue 50ml,2,119000,21662,14531,2400,17944,38000,238000,201807,105463,0.4431218487394958,completed
2026-06-06,Shopee,ORD-2756,VNL-30,Vanilla Sweet 30ml,1,75000,8020,5163,2000,5475,24500,75000,61817,29842,0.3978933333333333,returned
2026-06-06,Tokopedia,ORD-2757,SAV-50,Sauvage Night 50ml,1,129000,14600,8398,2000,12762,42000,129000,106002,49240,0.38170542635658916,completed
2026-06-06,TikTok Shop,ORD-2758,MSK-30,Musk White 30ml,1,85000,4906,7460,1200,5261,28000,85000,72634,38173,0.4490941176470588,completed
2026-06-06,Tokopedia,ORD-2759,SAV-50,Sauvage Night 50ml,1,129000,11156,7996,2000,5615,42000,129000,109848,60233,0.466922480620155,completed
2026-06-06,Tokopedia,ORD-2760,OCN-30,Ocean Blue 30ml,1,79000,4876,4608,1200,4897,25500,79000,69516,37919,0.4799873417721519,completed
2026-06-06,TikTok Shop,ORD-2761,SAV-50,Sauvage Night 50ml,1,129000,11425,8339,1200,8718,42000,129000,109236,57318,0.44432558139534883,completed
2026-06-06,Shopee,ORD-2762,OCN-30,Ocean Blue 30ml,1,79000,6921,5432,1200,5333,25500,79000,66647,34614,0.4381518987341772,completed
2026-06-06,Tokopedia,ORD-2763,SAV-50,Sauvage Night 50ml,2,129000,19561,24501,3000,32196,42000,258000,213938,94742,0.3672170542635659,completed
2026-06-06,Tokopedia,ORD-2764,OCN-50,Ocean Blue 50ml,1,119000,5147,10632,1200,7802,38000,119000,103221,56219,0.4724285714285714,completed
2026-06-06,TikTok Shop,ORD-2765,OCN-30,Ocean Blue 30ml,1,79000,7286,6791,1500,7593,25500,79000,64923,30330,0.3839240506329114,completed
2026-06-06,Shopee,ORD-2766,SAV-50,Sauvage Night 50ml,2,129000,28040,19035,2400,8005,42000,258000,210925,116520,0.4516279069767442,completed
2026-06-06,Tokopedia,ORD-2767,RGE-35,Rouge 540 35ml,1,99000,6180,6141,1200,4674,32000,99000,86679,48805,0.49297979797979796,completed
2026-06-06,Shopee,ORD-2768,SAV-50,Sauvage Night 50ml,1,129000,5500,12073,2000,11081,42000,129000,111427,56346,0.4367906976744186,completed
2026-06-06,Tokopedia,ORD-2769,OCN-50,Ocean Blue 50ml,1,119000,4958,7445,2000,13343,38000,119000,106597,53254,0.4475126050420168,completed
2026-06-06,Tokopedia,ORD-2770,RGE-35,Rouge 540 35ml,1,99000,9014,8774,2000,3949,32000,99000,81212,43263,0.437,completed
2026-06-06,Shopee,ORD-2771,SAV-50,Sauvage Night 50ml,1,129000,13777,11380,1500,13107,42000,129000,103843,47236,0.3661705426356589,completed
2026-06-06,TikTok Shop,ORD-2772,SAV-50,Sauvage Night 50ml,1,129000,9800,10598,1200,9825,42000,129000,108602,55577,0.4308294573643411,completed
2026-06-06,Shopee,ORD-2773,SAV-50,Sauvage Night 50ml,1,129000,8922,9470,1200,16483,42000,129000,110608,50925,0.39476744186046514,completed
2026-06-06,Tokopedia,ORD-2774,VNL-30,Vanilla Sweet 30ml,1,75000,3570,4918,1500,3479,24500,75000,66512,37033,0.49377333333333334,completed
2026-06-06,Shopee,ORD-2775,OCN-30,Ocean Blue 30ml,1,79000,6393,7133,2000,4372,25500,79000,65474,33602,0.4253417721518987,completed
2026-06-06,Tokopedia,ORD-2776,RGE-35,Rouge 540 35ml,2,99000,15730,15172,3000,9700,32000,198000,167098,90398,0.45655555555555555,completed
2026-06-06,Tokopedia,ORD-2777,MSK-30,Musk White 30ml,1,85000,6571,6451,2000,10631,28000,85000,71978,31347,0.36878823529411764,completed
2026-06-06,Tokopedia,ORD-2778,SAV-50,Sauvage Night 50ml,1,129000,13604,9295,1200,6784,42000,129000,106101,56117,0.435015503875969,completed
2026-06-06,Shopee,ORD-2779,VNL-30,Vanilla Sweet 30ml,3,75000,10598,13654,3600,29058,24500,225000,200748,94590,0.4204,completed
2026-06-06,Shopee,ORD-2780,VNL-30,Vanilla Sweet 30ml,1,75000,7819,5837,2000,5863,24500,75000,61344,28981,0.38641333333333333,completed
2026-06-06,Shopee,ORD-2781,VNL-30,Vanilla Sweet 30ml,1,75000,8990,6529,1200,5582,24500,75000,59481,28199,0.3759866666666667,completed
2026-06-06,Shopee,ORD-2782,MSK-30,Musk White 30ml,1,85000,7243,6395,1500,7549,28000,85000,71362,34313,0.4036823529411765,completed
2026-06-06,Shopee,ORD-2783,OCN-30,Ocean Blue 30ml,1,79000,8265,7132,1500,8826,25500,79000,63603,27777,0.35160759493670884,completed
2026-06-06,Tokopedia,ORD-2784,OCN-30,Ocean Blue 30ml,1,79000,7252,6265,1500,10169,25500,79000,65483,28314,0.35840506329113925,completed
2026-06-06,Tokopedia,ORD-2785,OCN-30,Ocean Blue 30ml,2,79000,14509,11529,3000,9184,25500,158000,131962,68778,0.4353037974683544,completed
2026-06-06,Shopee,ORD-2786,SAV-50,Sauvage Night 50ml,1,129000,8391,9321,2000,4471,42000,129000,111288,62817,0.486953488372093,completed
2026-06-06,Tokopedia,ORD-2787,OCN-30,Ocean Blue 30ml,1,79000,6421,5942,1200,4706,25500,79000,66637,35231,0.4459620253164557,completed
2026-06-06,Shopee,ORD-2788,OCN-30,Ocean Blue 30ml,1,79000,4174,6844,1500,6055,25500,79000,67982,34927,0.44211392405063293,shipped
2026-06-06,Tokopedia,ORD-2789,VNL-30,Vanilla Sweet 30ml,1,75000,3075,7021,1500,9227,24500,75000,64904,29677,0.39569333333333334,completed
2026-06-06,Tokopedia,ORD-2790,OCN-30,Ocean Blue 30ml,2,79000,16377,9464,2400,8186,25500,158000,132159,70573,0.44666455696202534,completed
2026-06-06,Tokopedia,ORD-2791,OCN-30,Ocean Blue 30ml,1,79000,9214,6578,1200,2504,25500,79000,63208,34004,0.43043037974683546,completed
2026-06-06,Shopee,ORD-2792,SAV-50,Sauvage Night 50ml,2,129000,28673,14780,2400,19228,42000,258000,214547,108919,0.4221666666666667,completed
2026-06-06,TikTok Shop,ORD-2793,SAV-50,Sauvage Night 50ml,1,129000,9686,8573,2000,15182,42000,129000,110741,51559,0.39968217054263566,completed
2026-06-07,TikTok Shop,ORD-2794,OCN-50,Ocean Blue 50ml,1,119000,12951,10584,2000,14093,38000,119000,95465,41372,0.3476638655462185,completed
2026-06-07,Shopee,ORD-2795,OCN-30,Ocean Blue 30ml,1,79000,5165,5470,1500,7957,25500,79000,68365,33408,0.4228860759493671,completed
2026-06-07,Tokopedia,ORD-2796,OCN-30,Ocean Blue 30ml,1,79000,8196,6805,1500,7475,25500,79000,63999,29524,0.3737215189873418,completed
2026-06-07,TikTok Shop,ORD-2797,RGE-35,Rouge 540 35ml,1,99000,6885,6917,1500,9978,32000,99000,85198,41720,0.4214141414141414,completed
2026-06-07,Tokopedia,ORD-2798,SAV-50,Sauvage Night 50ml,1,129000,14171,11109,1200,12329,42000,129000,103720,48191,0.3735736434108527,completed
2026-06-07,Tokopedia,ORD-2799,VNL-30,Vanilla Sweet 30ml,2,75000,6582,9800,2400,9593,24500,150000,133618,72625,0.4841666666666667,completed
2026-06-07,Tokopedia,ORD-2800,MSK-30,Musk White 30ml,1,85000,7920,5227,2000,2826,28000,85000,71853,39027,0.4591411764705882,completed
2026-06-07,TikTok Shop,ORD-2801,RGE-35,Rouge 540 35ml,1,99000,8087,6460,1500,4721,32000,99000,84453,46232,0.466989898989899,completed
2026-06-07,TikTok Shop,ORD-2802,SAV-50,Sauvage Night 50ml,1,129000,7462,10747,2000,12364,42000,129000,110791,54427,0.42191472868217056,completed
2026-06-07,TikTok Shop,ORD-2803,RGE-35,Rouge 540 35ml,1,99000,11089,8121,2000,10387,32000,99000,79790,35403,0.3576060606060606,completed
2026-06-07,Shopee,ORD-2804,SAV-50,Sauvage Night 50ml,2,129000,21137,15007,2400,32295,42000,258000,221856,103161,0.3998488372093023,completed
2026-06-07,Tokopedia,ORD-2805,RGE-35,Rouge 540 35ml,2,99000,7941,14118,4000,20803,32000,198000,175941,87138,0.4400909090909091,completed
2026-06-07,TikTok Shop,ORD-2806,MSK-30,Musk White 30ml,1,85000,9371,6096,1500,10152,28000,85000,69533,29881,0.35154117647058825,completed
2026-06-07,Shopee,ORD-2807,OCN-50,Ocean Blue 50ml,1,119000,10052,9693,1500,7322,38000,119000,99255,52433,0.4406134453781513,completed
2026-06-07,Shopee,ORD-2808,OCN-30,Ocean Blue 30ml,1,79000,3269,4747,1200,6007,25500,79000,70984,38277,0.4845189873417722,completed
2026-06-07,Shopee,ORD-2809,OCN-30,Ocean Blue 30ml,1,79000,7570,7419,1500,6871,25500,79000,64011,30140,0.38151898734177214,completed
2026-06-07,Shopee,ORD-2810,RGE-35,Rouge 540 35ml,2,99000,7378,14530,4000,10725,32000,198000,176092,97367,0.4917525252525253,completed
2026-06-07,Shopee,ORD-2811,OCN-30,Ocean Blue 30ml,2,79000,11089,8881,2400,18140,25500,158000,138030,66490,0.4208227848101266,shipped
2026-06-07,Tokopedia,ORD-2812,RGE-35,Rouge 540 35ml,1,99000,5164,8952,1500,8907,32000,99000,84884,42477,0.4290606060606061,completed
2026-06-07,Tokopedia,ORD-2813,SAV-50,Sauvage Night 50ml,2,129000,27434,19752,4000,20983,42000,258000,210814,101831,0.3946937984496124,shipped
2026-06-07,TikTok Shop,ORD-2814,RGE-35,Rouge 540 35ml,1,99000,6126,9000,1200,3043,32000,99000,83874,47631,0.4811212121212121,completed
2026-06-07,Shopee,ORD-2815,RGE-35,Rouge 540 35ml,1,99000,3782,9127,1200,9815,32000,99000,86091,43076,0.4351111111111111,completed
2026-06-07,TikTok Shop,ORD-2816,SAV-50,Sauvage Night 50ml,1,129000,10645,9730,1500,13617,42000,129000,108625,51508,0.39928682170542634,returned
2026-06-07,Shopee,ORD-2817,SAV-50,Sauvage Night 50ml,1,129000,8868,10079,1500,14113,42000,129000,110053,52440,0.40651162790697676,completed
2026-06-07,TikTok Shop,ORD-2818,OCN-50,Ocean Blue 50ml,1,119000,4111,10691,1500,4979,38000,119000,104198,59719,0.5018403361344538,completed
2026-06-07,TikTok Shop,ORD-2819,RGE-35,Rouge 540 35ml,1,99000,3998,5968,1200,3919,32000,99000,89034,51915,0.5243939393939394,completed
2026-06-07,Shopee,ORD-2820,VNL-30,Vanilla Sweet 30ml,2,75000,17305,8294,4000,6140,24500,150000,124401,65261,0.4350733333333333,completed
2026-06-07,TikTok Shop,ORD-2821,VNL-30,Vanilla Sweet 30ml,1,75000,3539,4341,2000,4319,24500,75000,67120,36301,0.48401333333333335,completed
2026-06-07,TikTok Shop,ORD-2822,MSK-30,Musk White 30ml,1,85000,4881,7402,1500,10013,28000,85000,72717,33204,0.3906352941176471,completed
2026-06-07,Shopee,ORD-2823,VNL-30,Vanilla Sweet 30ml,1,75000,2528,6645,1500,8958,24500,75000,65827,30869,0.41158666666666666,completed
2026-06-07,Shopee,ORD-2824,VNL-30,Vanilla Sweet 30ml,1,75000,5106,4749,2000,9640,24500,75000,65145,29005,0.3867333333333333,completed
2026-06-07,Shopee,ORD-2825,RGE-35,Rouge 540 35ml,1,99000,8868,8393,1200,9827,32000,99000,81739,38712,0.391030303030303,completed
2026-06-07,Shopee,ORD-2826,RGE-35,Rouge 540 35ml,2,99000,10035,11564,2400,12597,32000,198000,176401,97404,0.49193939393939395,completed
2026-06-07,Shopee,ORD-2827,OCN-30,Ocean Blue 30ml,1,79000,2951,7152,1200,6079,25500,79000,68897,36118,0.4571898734177215,completed
2026-06-07,Shopee,ORD-2828,SAV-50,Sauvage Night 50ml,1,129000,6534,11822,2000,16266,42000,129000,110644,50378,0.39052713178294574,completed
2026-06-07,Tokopedia,ORD-2829,RGE-35,Rouge 540 35ml,1,99000,9383,5742,1500,11236,32000,99000,83875,39139,0.39534343434343433,completed
2026-06-07,Tokopedia,ORD-2830,VNL-30,Vanilla Sweet 30ml,1,75000,6688,4404,1200,7613,24500,75000,63908,30595,0.4079333333333333,completed
2026-06-07,Shopee,ORD-2831,OCN-30,Ocean Blue 30ml,2,79000,16605,12418,2400,19642,25500,158000,128977,55935,0.3540189873417722,completed
2026-06-07,TikTok Shop,ORD-2832,OCN-30,Ocean Blue 30ml,1,79000,5003,7383,2000,2494,25500,79000,66614,36620,0.46354430379746836,shipped
2026-06-07,Shopee,ORD-2833,OCN-30,Ocean Blue 30ml,1,79000,5273,4396,1500,9757,25500,79000,69331,32574,0.41232911392405064,completed
2026-06-07,Tokopedia,ORD-2834,OCN-50,Ocean Blue 50ml,2,119000,17545,17596,3000,8212,38000,238000,202859,115647,0.4859117647058824,returned
2026-06-07,TikTok Shop,ORD-2835,RGE-35,Rouge 540 35ml,1,99000,10485,6197,1500,7807,32000,99000,82318,41011,0.41425252525252526,shipped
2026-06-07,Shopee,ORD-2836,RGE-35,Rouge 540 35ml,1,99000,4347,8661,1200,6206,32000,99000,85992,46586,0.4705656565656566,completed
2026-06-07,TikTok Shop,ORD-2837,MSK-30,Musk White 30ml,1,85000,3056,6214,2000,4192,28000,85000,75730,41538,0.48868235294117646,completed
2026-06-07,TikTok Shop,ORD-2838,RGE-35,Rouge 540 35ml,3,99000,30453,21098,4500,32673,32000,297000,245449,112276,0.37803367003367006,completed
2026-06-07,Tokopedia,ORD-2839,OCN-30,Ocean Blue 30ml,3,79000,12714,16749,6000,21814,25500,237000,207537,103223,0.43554008438818564,completed
2026-06-07,Tokopedia,ORD-2840,RGE-35,Rouge 540 35ml,2,99000,22953,15075,4000,8509,32000,198000,159972,83463,0.42153030303030303,completed
2026-06-07,Shopee,ORD-2841,OCN-30,Ocean Blue 30ml,1,79000,6169,6363,1500,8038,25500,79000,66468,31430,0.39784810126582276,completed
2026-06-07,TikTok Shop,ORD-2842,OCN-50,Ocean Blue 50ml,1,119000,6039,10554,1500,10410,38000,119000,102407,52497,0.44115126050420167,completed
2026-06-07,TikTok Shop,ORD-2843,MSK-30,Musk White 30ml,2,85000,13101,14968,3000,9229,28000,170000,141931,73702,0.4335411764705882,completed
2026-06-07,Shopee,ORD-2844,SAV-50,Sauvage Night 50ml,2,129000,9115,16367,3000,11147,42000,258000,232518,134371,0.5208178294573643,completed
2026-06-07,Tokopedia,ORD-2845,VNL-30,Vanilla Sweet 30ml,2,75000,16533,13542,3000,11807,24500,150000,119925,56118,0.37412,completed
2026-06-07,Tokopedia,ORD-2846,OCN-30,Ocean Blue 30ml,1,79000,2373,5819,1200,8447,25500,79000,70808,35661,0.4514050632911392,shipped
2026-06-07,TikTok Shop,ORD-2847,VNL-30,Vanilla Sweet 30ml,1,75000,8448,4733,1200,7776,24500,75000,61819,28343,0.37790666666666667,completed
2026-06-07,Shopee,ORD-2848,OCN-30,Ocean Blue 30ml,2,79000,8146,10769,3000,13459,25500,158000,139085,71626,0.4533291139240506,completed
2026-06-07,Tokopedia,ORD-2849,OCN-30,Ocean Blue 30ml,1,79000,7923,5346,1200,7200,25500,79000,65731,31831,0.40292405063291137,completed
2026-06-07,TikTok Shop,ORD-2850,OCN-50,Ocean Blue 50ml,2,119000,8889,17798,2400,13677,38000,238000,211313,119236,0.5009915966386554,completed
2026-06-07,Tokopedia,ORD-2851,OCN-50,Ocean Blue 50ml,1,119000,13595,10579,1200,5917,38000,119000,94826,49709,0.41772268907563026,completed
2026-06-07,TikTok Shop,ORD-2852,OCN-30,Ocean Blue 30ml,2,79000,13596,9292,2400,11649,25500,158000,135112,70063,0.4434367088607595,shipped
2026-06-07,TikTok Shop,ORD-2853,RGE-35,Rouge 540 35ml,2,99000,11538,14640,2400,24261,32000,198000,171822,81161,0.4099040404040404,completed
2026-06-07,Tokopedia,ORD-2854,OCN-30,Ocean Blue 30ml,1,79000,5402,6048,1500,5501,25500,79000,67550,35049,0.44365822784810127,completed
2026-06-07,Shopee,ORD-2855,SAV-50,Sauvage Night 50ml,1,129000,6166,9466,1200,9484,42000,129000,113368,60684,0.4704186046511628,completed
2026-06-07,Shopee,ORD-2856,SAV-50,Sauvage Night 50ml,1,129000,10132,9576,1200,14521,42000,129000,109292,51571,0.3997751937984496,completed
2026-06-07,Shopee,ORD-2857,RGE-35,Rouge 540 35ml,1,99000,9401,9068,2000,7983,32000,99000,80531,38548,0.38937373737373737,completed
2026-06-07,Shopee,ORD-2858,RGE-35,Rouge 540 35ml,1,99000,7080,8805,2000,6432,32000,99000,83115,42683,0.43114141414141416,completed
2026-06-07,TikTok Shop,ORD-2859,VNL-30,Vanilla Sweet 30ml,1,75000,4040,4885,1500,2935,24500,75000,66075,37140,0.4952,completed
2026-06-07,Tokopedia,ORD-2860,RGE-35,Rouge 540 35ml,1,99000,10146,5560,1500,6331,32000,99000,83294,43463,0.43902020202020203,completed
2026-06-07,Tokopedia,ORD-2861,OCN-50,Ocean Blue 50ml,1,119000,8453,9024,1200,10872,38000,119000,101523,51451,0.4323613445378151,completed
2026-06-07,Shopee,ORD-2862,RGE-35,Rouge 540 35ml,2,99000,16356,11546,2400,21261,32000,198000,170098,82437,0.41634848484848486,completed
2026-06-07,Tokopedia,ORD-2863,RGE-35,Rouge 540 35ml,1,99000,9361,6194,1500,9279,32000,99000,83445,40666,0.4107676767676768,completed
2026-06-07,Tokopedia,ORD-2864,MSK-30,Musk White 30ml,1,85000,2848,5861,1200,4890,28000,85000,76291,42201,0.4964823529411765,completed
2026-06-07,TikTok Shop,ORD-2865,OCN-50,Ocean Blue 50ml,1,119000,10228,7736,1200,14132,38000,119000,101036,47704,0.4008739495798319,completed
2026-06-07,Tokopedia,ORD-2866,SAV-50,Sauvage Night 50ml,2,129000,8973,21440,2400,22356,42000,258000,227587,118831,0.46058527131782945,completed
2026-06-07,Shopee,ORD-2867,OCN-30,Ocean Blue 30ml,1,79000,6592,5082,1500,5368,25500,79000,67326,34958,0.44250632911392407,completed
2026-06-07,Shopee,ORD-2868,MSK-30,Musk White 30ml,1,85000,2898,5786,1200,4863,28000,85000,76316,42253,0.4970941176470588,completed
2026-06-07,TikTok Shop,ORD-2869,SAV-50,Sauvage Night 50ml,2,129000,25074,15772,4000,8562,42000,258000,217154,120592,0.4674108527131783,completed
2026-06-07,Shopee,ORD-2870,SAV-50,Sauvage Night 50ml,1,129000,14259,9581,1500,7744,42000,129000,105160,53916,0.417953488372093,completed
2026-06-07,Tokopedia,ORD-2871,OCN-30,Ocean Blue 30ml,2,79000,6907,13155,4000,11816,25500,158000,137938,71122,0.45013924050632914,completed
2026-06-07,Tokopedia,ORD-2872,RGE-35,Rouge 540 35ml,1,99000,9542,5938,1200,12054,32000,99000,83520,38266,0.38652525252525255,completed
2026-06-07,Tokopedia,ORD-2873,OCN-30,Ocean Blue 30ml,2,79000,7049,13182,4000,9092,25500,158000,137769,73677,0.4663101265822785,completed
2026-06-07,Shopee,ORD-2874,OCN-30,Ocean Blue 30ml,1,79000,3486,5904,1200,8398,25500,79000,69610,34512,0.43686075949367087,completed
2026-06-07,Tokopedia,ORD-2875,OCN-30,Ocean Blue 30ml,3,79000,8383,22343,6000,18077,25500,237000,206274,105697,0.4459789029535865,completed
2026-06-07,Shopee,ORD-2876,VNL-30,Vanilla Sweet 30ml,2,75000,7810,8846,4000,18449,24500,150000,133344,61895,0.41263333333333335,completed
2026-06-07,Tokopedia,ORD-2877,VNL-30,Vanilla Sweet 30ml,2,75000,15410,12152,4000,7840,24500,150000,122438,61598,0.4106533333333333,completed
2026-06-07,Shopee,ORD-2878,VNL-30,Vanilla Sweet 30ml,1,75000,4540,6438,1500,7954,24500,75000,64022,30068,0.4009066666666667,completed
2026-06-07,Tokopedia,ORD-2879,SAV-50,Sauvage Night 50ml,1,129000,7437,11425,1200,12584,42000,129000,110138,54354,0.42134883720930233,completed
2026-06-07,Shopee,ORD-2880,RGE-35,Rouge 540 35ml,1,99000,8375,7558,2000,9614,32000,99000,83067,39453,0.3985151515151515,completed
2026-06-07,Shopee,ORD-2881,OCN-30,Ocean Blue 30ml,2,79000,6999,8972,4000,15315,25500,158000,142029,71714,0.4538860759493671,completed
2026-06-07,Shopee,ORD-2882,OCN-30,Ocean Blue 30ml,1,79000,3908,6373,1500,5120,25500,79000,68719,36599,0.4632784810126582,shipped
2026-06-07,Tokopedia,ORD-2883,VNL-30,Vanilla Sweet 30ml,1,75000,7506,7115,1200,6139,24500,75000,60379,28540,0.38053333333333333,completed
2026-06-07,Tokopedia,ORD-2884,OCN-50,Ocean Blue 50ml,1,119000,4651,7984,1200,14628,38000,119000,106365,52537,0.44148739495798317,completed
2026-06-07,Shopee,ORD-2885,VNL-30,Vanilla Sweet 30ml,1,75000,4896,7066,1500,5281,24500,75000,63038,31757,0.4234266666666667,completed
2026-06-07,Shopee,ORD-2886,MSK-30,Musk White 30ml,1,85000,9668,6246,2000,6998,28000,85000,69086,32088,0.3775058823529412,completed
2026-06-07,Shopee,ORD-2887,SAV-50,Sauvage Night 50ml,1,129000,12335,8631,1200,5831,42000,129000,108034,59003,0.4573875968992248,returned
2026-06-07,TikTok Shop,ORD-2888,RGE-35,Rouge 540 35ml,1,99000,10062,5756,2000,6789,32000,99000,83182,42393,0.4282121212121212,completed
2026-06-07,Shopee,ORD-2889,OCN-30,Ocean Blue 30ml,2,79000,10437,13463,4000,8536,25500,158000,134100,70564,0.4466075949367089,completed
2026-06-07,Shopee,ORD-2890,MSK-30,Musk White 30ml,1,85000,6265,6437,1500,8204,28000,85000,72298,34594,0.40698823529411765,completed
2026-06-07,TikTok Shop,ORD-2891,RGE-35,Rouge 540 35ml,2,99000,15046,11084,4000,6928,32000,198000,171870,96942,0.4896060606060606,completed
2026-06-07,Shopee,ORD-2892,OCN-30,Ocean Blue 30ml,1,79000,5437,5072,1200,2948,25500,79000,68491,38843,0.49168354430379746,completed
2026-06-07,Tokopedia,ORD-2893,RGE-35,Rouge 540 35ml,1,99000,5771,8253,2000,8737,32000,99000,84976,42239,0.4266565656565657,completed
2026-06-07,TikTok Shop,ORD-2894,MSK-30,Musk White 30ml,1,85000,8316,7318,1500,5057,28000,85000,69366,34809,0.40951764705882354,completed
2026-06-07,TikTok Shop,ORD-2895,OCN-30,Ocean Blue 30ml,2,79000,7531,11245,2400,19927,25500,158000,139224,65897,0.4170696202531646,shipped
2026-06-07,TikTok Shop,ORD-2896,OCN-30,Ocean Blue 30ml,2,79000,18934,10266,4000,16202,25500,158000,128800,57598,0.3645443037974683,completed
2026-06-07,Tokopedia,ORD-2897,OCN-30,Ocean Blue 30ml,1,79000,3224,5157,1200,6877,25500,79000,70619,37042,0.4688860759493671,completed
2026-06-08,Shopee,ORD-2898,VNL-30,Vanilla Sweet 30ml,1,75000,5007,6570,1500,7850,24500,75000,63423,29573,0.3943066666666667,completed
2026-06-08,Shopee,ORD-2899,VNL-30,Vanilla Sweet 30ml,1,75000,4577,6278,1500,8358,24500,75000,64145,29787,0.39716,completed
2026-06-08,Shopee,ORD-2900,RGE-35,Rouge 540 35ml,2,99000,13043,18789,4000,10692,32000,198000,166168,87476,0.4417979797979798,completed
2026-06-08,Shopee,ORD-2901,SAV-50,Sauvage Night 50ml,1,129000,8214,10629,1200,15368,42000,129000,110157,51589,0.39991472868217054,completed
2026-06-08,TikTok Shop,ORD-2902,OCN-50,Ocean Blue 50ml,3,119000,39847,27231,4500,12988,38000,357000,289922,158434,0.4437927170868347,completed
2026-06-08,Shopee,ORD-2903,RGE-35,Rouge 540 35ml,1,99000,10207,8654,1500,9628,32000,99000,80139,37011,0.3738484848484849,completed
